pass	category	file	line	col	kind	message	tus_affected	sample_tu	source_line
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	94	22	error	cast from 'JDrama::TViewObj*' to 'int' loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	interp->push((int)JDrama::TNameRefGen::search<JDrama::TViewObj>(name));
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	414	64	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("getAddressFromViewObjName", (u32)&evGetAddressFromViewObjName);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	415	56	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("checkCurNerve4Npc", (u32)&evCheckCurNerve4Npc);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	416	59	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("checkLatestNerve4Npc", (u32)&evCheckLatestNerve4Npc);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	417	54	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("isNpcSinkBottom", (u32)&evIsNpcSinkBottom);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	418	55	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("isGameModeNormal", (u32)&evIsGameModeNormal);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	419	55	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("__forceStartTalk", (u32)&ev__ForceStartTalk);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	420	64	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("__forceStartTalkExceptNpc", (u32)&ev__ForceStartTalkExceptNpc);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	421	54	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("connectDummyNpc", (u32)&evConnectDummyNpc);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	422	55	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("onTalkToDummyNpc", (u32)&evOnTalkToDummyNpc);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	423	59	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("setNpcBalloonMessage", (u32)&evSetNpcBalloonMessage);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	424	60	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("setNpcTalkForbidCount", (u32)&evSetNpcTalkForbidCount);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	425	49	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("npcDanceOn", (u32)&evNpcDanceOn);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	426	57	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("npcDanceOffHappyOn", (u32)&evNpcDanceOffHappyOn);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	427	52	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("resetFruitNum", (u32)&evResetFruitNum);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	428	50	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("getFruitNum", (u32)&evGetFruitNum);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	429	51	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("setFruitType", (u32)&evSetFruitType);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	430	58	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("fireStartDemoCamera", (u32)&evFireStartDemoCamera);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	431	49	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("isDemoMode", (u32)&evIsDemoMode);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	432	54	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	param_1->bindSystemDataToSymbol("checkMonteClear", (u32)&evCheckMonteClear);
compat64	ptr-truncation	src/NPC/NpcEvent.cpp	496	52	error	cast from 'TBaseNPC*' to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/NPC/NpcEvent.cpp	(u32)npc, nullptr, demoFlag);
compat64	ptr-truncation	src/Player/MarioParticle.cpp	497	25	error	cast from 'JPABaseParticle*' to 'int' loses precision [-fpermissive]	1	src/Player/MarioParticle.cpp	f32 factor = ((((int)particle >> 2) & 0x3F) / 16.0f);
compat64	ptr-truncation	src/Strategic/liveinterp.cpp	635	45	error	cast from 'void (*)(TSpcTypedInterp<TLiveActor>*, u32)' {aka 'void (*)(TSpcTypedInterp<TLiveActor>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/liveinterp.cpp	bindSystemDataToSymbol("pushNerve", (u32)&linPushNerve);
compat64	ptr-truncation	src/Strategic/liveinterp.cpp	636	42	error	cast from 'void (*)(TSpcTypedInterp<TLiveActor>*, u32)' {aka 'void (*)(TSpcTypedInterp<TLiveActor>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/liveinterp.cpp	bindSystemDataToSymbol("setBck", (u32)&linSetBck);
compat64	ptr-truncation	src/Strategic/liveinterp.cpp	637	42	error	cast from 'void (*)(TSpcTypedInterp<TLiveActor>*, u32)' {aka 'void (*)(TSpcTypedInterp<TLiveActor>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/liveinterp.cpp	bindSystemDataToSymbol("setBpk", (u32)&linSetBpk);
compat64	ptr-truncation	src/Strategic/liveinterp.cpp	638	42	error	cast from 'void (*)(TSpcTypedInterp<TLiveActor>*, u32)' {aka 'void (*)(TSpcTypedInterp<TLiveActor>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/liveinterp.cpp	bindSystemDataToSymbol("setBtp", (u32)&linSetBtp);
compat64	ptr-truncation	src/Strategic/liveinterp.cpp	639	42	error	cast from 'void (*)(TSpcTypedInterp<TLiveActor>*, u32)' {aka 'void (*)(TSpcTypedInterp<TLiveActor>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/liveinterp.cpp	bindSystemDataToSymbol("setBtk", (u32)&linSetBtk);
compat64	ptr-truncation	src/Strategic/liveinterp.cpp	640	42	error	cast from 'void (*)(TSpcTypedInterp<TLiveActor>*, u32)' {aka 'void (*)(TSpcTypedInterp<TLiveActor>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/liveinterp.cpp	bindSystemDataToSymbol("setBlk", (u32)&linSetBlk);
compat64	ptr-truncation	src/Strategic/liveinterp.cpp	641	42	error	cast from 'void (*)(TSpcTypedInterp<TLiveActor>*, u32)' {aka 'void (*)(TSpcTypedInterp<TLiveActor>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/liveinterp.cpp	bindSystemDataToSymbol("setBls", (u32)&linSetBls);
compat64	ptr-truncation	src/Strategic/liveinterp.cpp	642	42	error	cast from 'void (*)(TSpcTypedInterp<TLiveActor>*, u32)' {aka 'void (*)(TSpcTypedInterp<TLiveActor>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/liveinterp.cpp	bindSystemDataToSymbol("setSRT", (u32)&linSetSRT);
compat64	ptr-truncation	src/Strategic/liveinterp.cpp	643	42	error	cast from 'void (*)(TSpcTypedInterp<TLiveActor>*, u32)' {aka 'void (*)(TSpcTypedInterp<TLiveActor>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/liveinterp.cpp	bindSystemDataToSymbol("getSRT", (u32)&linGetSRT);
compat64	ptr-truncation	src/Strategic/liveinterp.cpp	644	46	error	cast from 'void (*)(TSpcTypedInterp<TLiveActor>*, u32)' {aka 'void (*)(TSpcTypedInterp<TLiveActor>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/liveinterp.cpp	bindSystemDataToSymbol("setAnmRate", (u32)&linSetAnmRate);
compat64	ptr-truncation	src/Strategic/spcinterp.cpp	138	41	error	cast from 'void (*)(TSpcInterp*, u32)' {aka 'void (*)(TSpcInterp*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/spcinterp.cpp	bindSystemDataToSymbol("yield", (u32)&spcYield);
compat64	ptr-truncation	src/Strategic/spcinterp.cpp	139	40	error	cast from 'void (*)(TSpcInterp*, u32)' {aka 'void (*)(TSpcInterp*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/spcinterp.cpp	bindSystemDataToSymbol("exit", (u32)&spcExit);
compat64	ptr-truncation	src/Strategic/spcinterp.cpp	140	40	error	cast from 'void (*)(TSpcInterp*, u32)' {aka 'void (*)(TSpcInterp*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/spcinterp.cpp	bindSystemDataToSymbol("lock", (u32)&spcLock);
compat64	ptr-truncation	src/Strategic/spcinterp.cpp	141	42	error	cast from 'void (*)(TSpcInterp*, u32)' {aka 'void (*)(TSpcInterp*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/spcinterp.cpp	bindSystemDataToSymbol("unlock", (u32)&spcUnlock);
compat64	ptr-truncation	src/Strategic/spcinterp.cpp	142	41	error	cast from 'void (*)(TSpcInterp*, u32)' {aka 'void (*)(TSpcInterp*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/spcinterp.cpp	bindSystemDataToSymbol("print", (u32)&spcPrint);
compat64	ptr-truncation	src/Strategic/spcinterp.cpp	143	40	error	cast from 'void (*)(TSpcInterp*, u32)' {aka 'void (*)(TSpcInterp*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/spcinterp.cpp	bindSystemDataToSymbol("dump", (u32)&spcDump);
compat64	ptr-truncation	src/Strategic/spcinterp.cpp	144	39	error	cast from 'void (*)(TSpcInterp*, u32)' {aka 'void (*)(TSpcInterp*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/spcinterp.cpp	bindSystemDataToSymbol("int", (u32)&spcInt);
compat64	ptr-truncation	src/Strategic/spcinterp.cpp	145	41	error	cast from 'void (*)(TSpcInterp*, u32)' {aka 'void (*)(TSpcInterp*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/spcinterp.cpp	bindSystemDataToSymbol("float", (u32)&spcFloat);
compat64	ptr-truncation	src/Strategic/spcinterp.cpp	146	42	error	cast from 'void (*)(TSpcInterp*, u32)' {aka 'void (*)(TSpcInterp*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/Strategic/spcinterp.cpp	bindSystemDataToSymbol("typeof", (u32)&spcTypeof);
compat64	ptr-truncation	src/System/EventWatcher.cpp	74	22	error	cast from 'JDrama::TNameRef*' to 'int' loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	interp->push((int)ref);
compat64	ptr-truncation	src/System/EventWatcher.cpp	296	33	error	cast from 'TBaseNPC*' to 'int' loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	interp->push(!npc ? 0 : (int)npc);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1597	43	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("getSystemFlag", (u32)&evGetSystemFlag);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1598	43	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("setSystemFlag", (u32)&evSetSystemFlag);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1599	46	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("getNameRefHandle", (u32)&evGetNameRefHandle);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1600	44	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("getNameRefName", (u32)&evGetNameRefName);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1601	40	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("getNPCType", (u32)&evGetNPCType);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1602	48	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("setFlagNPCDontTalk", (u32)&evSetFlagNPCDontTalk);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1603	49	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("setFlagNPCDontThrow", (u32)&evSetFlagNPCDontThrow);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1604	44	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("setFlagNPCDead", (u32)&evSetFlagNPCDead);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1605	46	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("isNearSameActors", (u32)&evIsNearSameActors);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1606	42	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("isNearActors", (u32)&evIsNearActors);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1607	40	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("getTalkNPC", (u32)&evGetTalkNPC);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1608	44	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("getTalkNPCName", (u32)&evGetTalkNPCName);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1609	42	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("setTalkMsgID", (u32)&evSetTalkMsgID);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1610	41	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("getTalkMode", (u32)&evGetTalkMode);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1611	50	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("getTalkSelectedValue", (u32)&evGetTalkSelectedValue);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1612	51	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("setValue2TalkVariable", (u32)&evSetValue2TalkVariable);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1613	43	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("isTalkModeNow", (u32)&evIsTalkModeNow);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1614	48	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("setFlagNPCCanTaken", (u32)&evSetFlagNPCCanTaken);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1615	49	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("pushNerve4LiveActor", (u32)&evPushNerve4LiveActor);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1616	47	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("isOnLiveActorFlag", (u32)&evIsOnLiveActorFlag);
compat64	ptr-truncation	src/System/EventWatcher.cpp	1617	47	error	cast from 'void (*)(TSpcTypedInterp<TEventWatcher>*, u32)' {aka 'void (*)(TSpcTypedInterp<TEventWatcher>*, unsigned int)'} to 'u32' {aka 'unsigned int'} loses precision [-fpermissive]	1	src/System/EventWatcher.cpp	bindSystemDataToSymbol("setHide4LiveActor", (u32)&evSetHide4LiveActor);
