1208	99.68	stack+reg	0	0	0	18	16	0	Player/WaterGun	TNozzleBase::animation(int)	target r1, -0x158(r1) / ours r1, -0x130(r1)
1208	99.59	stack	0	0	0	125	0	0	Enemy/fireWanwan	TTailRubber::adjust()	target r1, -0xc0(r1) / ours r1, -0xb0(r1)
1196	99.97	stack	0	0	0	8	0	0	Player/MarioMove	TMario::playerControl(JDrama::TGraphics*)	target r1, -0xe0(r1) / ours r1, -0xe0(r1)
1196	99.05	reg	0	0	0	0	26	0	MoveBG/MapObjCorona	TBathtub::control()	target r1, -0x140(r1) / ours r1, -0x140(r1)
1192	99.92	stack	0	0	0	24	0	0	Enemy/Koopa	TKoopa::perform(unsigned long, JDrama::TGraphics*)	target r1, -0x1f0(r1) / ours r1, -0x1a0(r1)
1192	99.87	stack	0	0	0	40	0	0	Enemy/amiNoko	TNerveAmiNokoDie::execute(TSpineBase<TLiveActor>*) const	target r1, -0xe8(r1) / ours r1, -0xe8(r1)
1188	99.98	stack	0	0	0	6	0	0	Enemy/fruitsboat	TFruitsBoat::init(TLiveManager*)	target r1, -0xf8(r1) / ours r1, -0xf8(r1)
1184	99.98	stack	0	0	0	7	0	0	Enemy/hamukuri	TDangoHamuKuri::behaveToWater(THitActor*)	target r1, -0xc0(r1) / ours r1, -0xc0(r1)
1164	99.91	stack	0	0	0	25	0	0	Enemy/bossManta	TBossManta::collidedWithWater()	target r1, -0xa0(r1) / ours r1, -0xa8(r1)
1164	99.89	stack	0	0	0	33	0	0	Enemy/cannon	TCannon::calcRootMatrix()	target r1, -0xf8(r1) / ours r1, -0xd0(r1)
1152	99.95	stack	0	0	0	13	0	0	Enemy/bosseel	TNerveBossEelDie::execute(TSpineBase<TLiveActor>*) const	target r1, -0x120(r1) / ours r1, -0xe0(r1)
1148	99.94	stack	0	0	0	17	0	0	Enemy/graph	TGraphWeb::getEscapeDirLimited(int, int, const JGeometry::TVec3<float>&, const JGeometry::	target r1, -0x148(r1) / ours r1, -0x148(r1)
1144	99.96	stack	0	0	0	12	0	0	Enemy/amiNoko	TNerveAmiNokoWalkOnFence::execute(TSpineBase<TLiveActor>*) const	target r1, -0xa0(r1) / ours r1, -0xa0(r1)
1144	99.85	stack+reg	0	0	0	8	6	0	Map/MapEventMare	TMareEventDepressWall::initCommon()	target r1, -0x1d8(r1) / ours r1, -0x1e0(r1)
1136	99.91	stack+reg	0	0	0	11	3	0	NPC/NpcChange	TBaseNPC::behaveToHitObject_(THitActor*, EnumHitNpcObjectKind)	target r1, -0xc0(r1) / ours r1, -0x90(r1)
